user_id_n,gender,year
553068,m,1983.0
859030,m,1990.0
1062682,f,1991.0
116524,m,1984.0
229534,m,1993.0
803258,m,1985.0
304210,m,1991.0
1064646,m,1977.0
847638,m,1995.0
123210,m,1970.0
409816,f,1993.0
531380,m,1970.0
580594,m,1981.0
660866,m,1972.0
171192,m,1987.0
689792,f,1991.0
654356,f,1990.0
818100,m,1990.0
141180,m,
671456,m,2000.0
1075346,m,1997.0
1091366,m,1997.0
809078,m,1971.0
364136,f,1993.0
979306,f,1989.0
159182,m,1965.0
563186,f,1993.0
783594,m,1983.0
430084,m,1992.0
1056028,m,1990.0
192378,m,1982.0
283012,m,1988.0
904596,m,1993.0
391872,m,1987.0
414612,f,1990.0
987896,m,1988.0
1036000,m,1999.0
500646,m,1995.0
1029528,m,1987.0
528506,m,1995.0
1008774,m,1995.0
637230,m,1988.0
1010782,m,1996.0
1063924,m,1988.0
499588,m,1992.0
896018,m,1995.0
433876,m,1985.0
981652,f,1997.0
873520,m,1999.0
1017656,f,1992.0
871828,m,1994.0
328886,f,1989.0
488788,m,1985.0
1003422,f,1993.0
168616,m,1968.0
1038252,m,1983.0
120294,m,1997.0
122320,m,1964.0
747250,m,1991.0
299724,m,1960.0
708380,m,2000.0
550408,m,1997.0
750866,m,1998.0
381212,m,1994.0
852290,f,1990.0
983208,f,1997.0
1063808,m,1984.0
1067356,m,1982.0
801770,m,1990.0
147658,m,1957.0
828126,m,1965.0
195892,m,1973.0
1020064,f,1970.0
627674,m,1998.0
955466,m,1981.0
932132,m,1997.0
146790,m,1984.0
309478,m,1987.0
864396,f,1991.0
251658,m,1979.0
804394,f,1989.0
1090920,f,1997.0
1037276,m,1999.0
1056606,f,1996.0
424022,f,1992.0
805868,m,1969.0
246868,m,1992.0
832970,m,2000.0
448440,m,1983.0
947700,m,1962.0
985790,m,1990.0
589680,m,1999.0
647930,m,1976.0
307592,f,1991.0
579888,f,1993.0
1047022,m,1959.0
140908,m,1972.0
990074,m,1966.0
151710,m,1985.0
152982,m,1992.0
889570,m,1980.0
479330,m,1995.0
999382,m,1989.0
981474,m,1999.0
537994,f,1987.0
972310,m,1991.0
159534,m,1985.0
336630,m,1967.0
400006,m,1987.0
191638,f,1963.0
1051204,m,1996.0
417444,m,1996.0
201328,m,1992.0
1005514,m,1998.0
1011736,m,1989.0
1069926,f,1987.0
198328,m,1980.0
217062,m,1975.0
102334,m,1997.0
543194,m,1989.0
632758,m,1991.0
1068476,f,1966.0
457870,m,1975.0
886690,m,1992.0
1053318,f,1996.0
320772,m,1987.0
389534,m,1976.0
734006,m,1997.0
318324,m,1979.0
803750,f,1984.0
952982,m,1994.0
464458,m,1998.0
715962,m,1996.0
660094,m,1995.0
116692,m,1977.0
486810,m,1982.0
578116,m,1988.0
152804,m,1986.0
447392,m,1974.0
473158,m,1967.0
961798,m,1994.0
953434,m,1964.0
331064,m,1993.0
909170,m,1985.0
962472,m,1993.0
1064786,m,1995.0
248952,m,1985.0
1020810,f,1991.0
121726,m,1972.0
1086486,m,1994.0
1040440,m,1996.0
925584,m,1996.0
394976,m,1987.0
137566,m,1988.0
1091776,f,1978.0
895392,f,1990.0
695236,m,1990.0
564954,m,1980.0
451376,m,1978.0
325290,m,1985.0
586946,m,1996.0
975504,m,1995.0
136402,m,1990.0
540888,m,1977.0
233456,f,1986.0
337404,m,1995.0
957902,m,1983.0
843580,m,1990.0
629198,m,1986.0
1002572,m,2000.0
254722,f,1992.0
480224,m,1987.0
781330,m,1968.0
452730,m,1988.0
337758,m,1998.0
113694,m,1993.0
765036,m,1989.0
480596,m,1993.0
578852,m,1974.0
128926,m,1992.0
688430,m,1997.0
886062,f,1989.0
295224,m,1985.0
1027294,f,1990.0
1061548,f,1999.0
603288,f,1988.0
120182,f,1995.0
416752,m,1993.0
674964,m,1986.0
942002,f,1990.0
119032,f,1977.0
289396,m,1973.0
721658,m,1996.0
202692,m,1983.0
664396,m,1996.0
680850,m,1988.0
758922,m,1969.0
999378,m,1999.0
986330,m,1995.0
253310,m,1960.0
447546,m,1993.0
162022,m,1966.0
826482,m,1985.0
885682,m,1990.0
867258,f,1966.0
581972,m,1982.0
902926,m,1999.0
810926,f,1979.0
859768,f,1962.0
317134,f,1984.0
192976,m,1989.0
338882,m,1965.0
848816,m,1983.0
201528,m,1988.0
244276,m,1978.0
252442,m,1993.0
1055498,m,1995.0
500114,m,1971.0
644766,m,1993.0
471276,m,1973.0
489734,m,1997.0
1013858,m,1986.0
163950,m,1991.0
304430,m,1981.0
199152,m,1987.0
670560,f,1976.0
1049956,f,1997.0
358644,m,1988.0
1086980,f,1973.0
927392,m,1996.0
250784,m,1989.0
750354,m,1989.0
995464,m,1987.0
273614,m,1987.0
516606,m,1990.0
656664,f,1988.0
469928,m,1989.0
545056,m,1994.0
1068864,m,1998.0
876694,m,1979.0
168734,m,1970.0
366384,m,1977.0
382070,m,1982.0
945958,m,1974.0
308064,f,1976.0
546554,f,1964.0
254990,m,1987.0
945308,m,1985.0
187010,m,1955.0
977734,m,1993.0
248856,m,1980.0
679378,f,1998.0
543178,m,1981.0
868938,m,1999.0
1026934,m,1999.0
142378,f,1992.0
506976,f,1986.0
163586,m,1994.0
1058496,f,2000.0
1084006,f,1986.0
216438,m,1964.0
444384,m,1985.0
468454,m,1974.0
818296,m,1994.0
893486,m,1991.0
385360,m,1989.0
761236,m,1990.0
996744,m,1988.0
485086,m,1982.0
473208,m,1961.0
1009724,m,1961.0
190624,m,1995.0
102118,m,1994.0
1049806,m,1996.0
183488,m,1996.0
896970,m,1995.0
975914,f,1981.0
551698,m,1995.0
762530,m,1997.0
774040,m,1986.0
480520,m,1999.0
307590,m,1978.0
991878,f,1994.0
749858,m,1982.0
878878,m,1997.0
1079302,m,1971.0
1073450,f,1996.0
1082058,m,1978.0
369318,f,1985.0
230758,m,1989.0
645608,m,1999.0
638754,m,1991.0
158102,m,2000.0
995664,m,1982.0
1058076,m,2000.0
146496,m,1974.0
250052,m,1997.0
343532,m,1990.0
561352,m,1994.0
366222,f,1992.0
712256,m,1972.0
791350,m,1978.0
216602,m,1990.0
1038910,m,1989.0
1018188,f,1994.0
466886,m,1981.0
549364,f,1993.0
927504,m,1983.0
761372,m,1987.0
991658,m,1989.0
452788,m,1998.0
567066,m,1990.0
900718,m,1982.0
180170,m,1996.0
1060564,m,1979.0
740902,m,1995.0
1060924,f,1988.0
119502,m,1997.0
871536,m,2000.0
1031900,m,1996.0
400370,f,1991.0
1062800,f,1995.0
674426,m,1978.0
204228,m,1992.0
761416,m,1996.0
829742,m,1997.0
194684,m,1986.0
485802,m,1991.0
617444,m,1976.0
493956,f,1996.0
1052964,f,1978.0
907214,m,1994.0
1035768,f,1988.0
274424,m,1973.0
596348,m,1988.0
1039458,m,1978.0
914466,m,1996.0
1019710,m,1993.0
128482,m,1984.0
791292,f,1990.0
832246,m,1991.0
990468,m,1985.0
984110,m,1999.0
898644,m,1997.0
758034,m,1980.0
837162,m,1979.0
125906,m,1988.0
399816,f,1998.0
1092198,m,1966.0
919060,m,1997.0
499086,m,1991.0
144196,m,1982.0
459368,m,1989.0
970888,m,1990.0
896928,m,1992.0
818036,m,1994.0
1093160,f,1998.0
475290,f,1994.0
1043100,m,1990.0
625506,m,1973.0
971298,m,1995.0
180546,f,1998.0
111482,m,1983.0
1072032,m,1991.0
300468,m,1988.0
906330,f,1974.0
368638,m,1997.0
711076,f,1994.0
1072566,m,1991.0
201438,f,1996.0
326068,m,1974.0
923178,f,1979.0
916146,f,1995.0
1079488,f,1991.0
950346,m,1989.0
594950,m,1992.0
513874,m,1989.0
1035460,m,1993.0
353394,m,1959.0
514930,m,1964.0
884832,m,1958.0
421466,m,1984.0
341078,m,1991.0
458306,m,1974.0
518252,m,1990.0
416094,m,1987.0
698276,m,1990.0
163166,m,1996.0
1034880,m,2000.0
327062,m,1990.0
190166,m,1976.0
267810,f,1984.0
850156,m,2000.0
1059052,f,1981.0
908208,f,1999.0
794664,m,1992.0
813854,f,1995.0
1067962,m,1972.0
1021856,f,1992.0
728182,m,1992.0
956480,f,1988.0
571230,m,1986.0
721782,f,1988.0
930390,f,1998.0
269428,m,1977.0
1084728,m,1984.0
688972,m,1992.0
368842,f,1969.0
866376,m,1992.0
380408,m,1991.0
1054022,m,1990.0
614000,m,1984.0
728536,m,1983.0
455708,m,1984.0
327034,m,1987.0
1048558,m,1991.0
1083050,m,1991.0
948178,f,1994.0
559358,m,1989.0
1073856,m,1974.0
1004884,f,1988.0
856552,m,1996.0
952512,m,1982.0
148322,f,1991.0
306022,m,1992.0
742324,m,1992.0
684060,f,1980.0
110322,m,1988.0
677538,m,1991.0
829206,m,1994.0
459360,m,1995.0
513602,m,1995.0
510584,m,1982.0
975500,f,1999.0
389492,m,1990.0
933496,m,1986.0
746298,m,1968.0
997216,f,1993.0
134896,m,1977.0
950966,m,1988.0
974498,m,1997.0
900502,m,1992.0
689400,m,1995.0
766904,m,1976.0
785190,m,1991.0
943908,f,1997.0
153722,m,1983.0
193048,m,1985.0
410354,m,1984.0
257058,m,1980.0
402738,m,1994.0
213344,m,1992.0
702622,m,1990.0
302878,m,1993.0
552278,f,1989.0
954388,f,1964.0
784996,m,1998.0
539584,m,1994.0
266126,m,1993.0
600336,m,1988.0
969380,f,2000.0
694876,m,1992.0
553248,m,1990.0
758578,m,1994.0
990638,f,1997.0
797518,m,1994.0
673912,f,1982.0
1045576,m,1995.0
1055174,m,1985.0
392652,m,1982.0
732342,f,1987.0
481500,m,1991.0
943614,f,2002.0
1074212,m,1990.0
1025476,f,1998.0
1082548,m,1996.0
921484,m,1999.0
503760,m,1996.0
1040410,m,1990.0
945508,m,1997.0
591966,f,1991.0
646466,m,1972.0
883568,f,1992.0
1000874,m,1992.0
559094,m,1969.0
139082,f,1989.0
210294,m,1973.0
192404,m,1977.0
816912,m,1992.0
123270,m,1973.0
968296,m,1996.0
486378,m,1978.0
965006,f,1997.0
191070,m,1986.0
513714,m,1988.0
912558,m,1985.0
393972,m,1993.0
148712,m,1991.0
1005506,m,1987.0
966042,m,1997.0
120828,m,1965.0
504130,m,1968.0
298208,m,1990.0
1076660,f,1989.0
599444,m,1989.0
290352,m,1975.0
1046836,f,1992.0
513424,m,1984.0
979764,m,1999.0
1055920,f,1997.0
1010328,m,1978.0
1054406,m,2000.0
138612,m,1988.0
420754,m,1991.0
1044900,m,1993.0
123768,f,1996.0
445098,f,1980.0
116516,m,1987.0
427082,f,1988.0
423356,m,1997.0
435930,m,1993.0
304208,f,1990.0
110628,m,1972.0
464230,f,1997.0
252540,m,1993.0
1026260,m,1999.0
820922,m,1999.0
509586,m,1973.0
116214,m,1983.0
985730,f,1983.0
1052664,m,1972.0
682960,m,1976.0
958164,m,1986.0
1025600,m,1984.0
763900,f,1992.0
1044784,m,1997.0
960268,m,1967.0
1043286,m,1965.0
437318,m,1993.0
802194,m,1982.0
1022628,m,1991.0
1048060,m,1966.0
1044978,m,1991.0
1013744,f,1990.0
393374,m,1995.0
187444,m,1989.0
122430,m,1979.0
337020,f,1985.0
166808,m,1997.0
485446,m,1983.0
321966,m,1977.0
289064,m,1966.0
634538,m,1992.0
478720,m,1977.0
179308,m,1988.0
113334,m,1971.0
307414,m,1987.0
1083440,m,1998.0
197788,m,1980.0
839522,m,1986.0
369148,f,1995.0
262388,m,1958.0
478176,m,1976.0
601442,f,1977.0
931302,f,1992.0
424602,m,1999.0
1085280,m,1995.0
277654,m,1982.0
947942,m,1994.0
1040668,f,1997.0
656080,m,1981.0
1042950,m,1980.0
500544,m,1986.0
169362,m,1990.0
903480,m,1994.0
839458,m,1979.0
446436,m,1975.0
545506,m,1989.0
501236,m,1997.0
1057132,f,1986.0
247796,m,1987.0
739330,m,1987.0
986538,m,1987.0
957968,f,1998.0
964762,m,1992.0
890312,m,1987.0
402326,m,1995.0
990614,m,1992.0
1069046,m,1993.0
153124,m,1992.0
998028,m,1996.0
463408,m,1979.0
427820,m,1992.0
926992,m,2000.0
719840,m,1987.0
266308,m,1986.0
287088,m,1991.0
262758,m,1998.0
278272,m,1993.0
1039488,f,1992.0
978590,f,1984.0
882248,m,1991.0
1090670,m,1994.0
922780,m,2000.0
1045732,m,1977.0
432760,f,1989.0
218548,m,1998.0
1044034,m,1990.0
296888,f,1976.0
873060,m,1999.0
878386,m,1980.0
554554,f,1998.0
563228,m,1995.0
1079384,m,1988.0
733868,m,1974.0
1071142,m,1997.0
1088186,m,1984.0
539432,m,1976.0
878344,m,1996.0
880630,m,1961.0
1046562,m,1955.0
991618,m,1998.0
860958,m,1992.0
662206,m,1992.0
664670,m,1997.0
1053300,m,2000.0
695222,m,1981.0
369390,m,1993.0
686762,f,1998.0
908198,m,1986.0
627486,m,1994.0
1053806,m,1981.0
1091178,m,1993.0
255162,m,1978.0
1028730,m,1984.0
362204,m,1997.0
486344,m,1975.0
115150,f,1974.0
347276,m,1997.0
899244,m,2000.0
171054,m,1991.0
1026152,m,1979.0
467786,m,1988.0
1031904,m,1991.0
609110,f,1995.0
520780,m,1965.0
1064314,m,1959.0
879844,m,1982.0
433326,m,1979.0
941190,m,1975.0
935440,m,1993.0
799186,m,1997.0
815116,m,1960.0
289372,m,1981.0
285814,m,1993.0
477250,m,2000.0
1036702,f,1988.0
859416,m,1977.0
1067542,m,1999.0
979588,m,1993.0
1064470,m,1999.0
992036,m,1995.0
124062,m,1997.0
193196,m,1992.0
926542,f,1978.0
748224,m,1985.0
275562,m,1979.0
976756,f,1996.0
763964,m,1986.0
424746,m,1993.0
343862,m,1989.0
743948,f,1981.0
552922,m,1978.0
456498,m,1974.0
150286,m,1992.0
128438,m,1983.0
846742,m,1993.0
995572,m,1999.0
297592,m,1996.0
507874,m,1985.0
115294,m,1980.0
858702,m,1992.0
629796,m,1989.0
465778,m,1990.0
445298,m,1980.0
1061022,m,1961.0
149500,m,1988.0
622670,m,1997.0
843866,m,1994.0
961584,m,1996.0
276674,m,1994.0
792916,f,1994.0
1004306,m,1999.0
1084460,f,1995.0
830804,m,1981.0
1071720,m,1984.0
336022,f,1992.0
818308,m,1992.0
593038,m,1993.0
849358,m,1985.0
1032260,m,1990.0
797914,m,1987.0
821544,m,1989.0
1045540,f,1989.0
478676,f,1988.0
657546,m,1995.0
559442,m,1996.0
1041352,m,2000.0
542782,m,1998.0
1048024,m,1966.0
110340,m,1976.0
878736,m,1996.0
136896,m,1984.0
1031510,m,1998.0
662322,m,1995.0
904822,m,1973.0
1066122,f,1978.0
188684,f,1991.0
992940,m,1987.0
926038,m,2000.0
619532,m,1980.0
1023682,m,1981.0
420980,m,1984.0
911810,m,1987.0
1080340,m,1958.0
942006,m,1991.0
960112,f,1999.0
572472,f,1987.0
959618,m,2000.0
378020,m,1980.0
202534,m,1974.0
715014,m,1962.0
899996,f,1995.0
703038,f,1997.0
643688,m,1992.0
509704,m,1981.0
191286,m,1965.0
1049024,f,1988.0
858240,m,1968.0
745284,m,1990.0
505986,m,1990.0
681786,m,1979.0
246438,m,1991.0
785886,m,1993.0
1022722,m,1999.0
435302,m,1988.0
180476,m,1962.0
375374,m,1990.0
306654,m,1981.0
152388,m,1986.0
416594,m,1966.0
133722,f,1993.0
144544,m,1970.0
924658,m,1968.0
979872,m,1995.0
921372,m,1957.0
693804,m,1993.0
875840,f,1992.0
1044168,m,1983.0
840992,m,1987.0
804750,m,1991.0
107078,m,1992.0
1006580,m,1992.0
1006762,m,1987.0
1037770,f,1977.0
963142,m,1995.0
1070750,m,1983.0
1085188,m,1995.0
456810,m,1986.0
333780,m,1980.0
951834,m,1993.0
446802,m,1990.0
144260,m,1968.0
277288,m,1985.0
131276,m,1970.0
1080640,m,1990.0
714848,f,1989.0
982396,m,1995.0
356098,f,1986.0
131794,m,1997.0
1052814,m,1975.0
650884,m,1987.0
1090870,f,1988.0
1022270,m,1991.0
330442,m,1984.0
212958,f,1988.0
314274,m,1990.0
580948,f,1982.0
183352,m,1999.0
696068,m,1988.0
704408,m,1987.0
285168,m,1990.0
894228,m,1991.0
573284,m,1986.0
680570,f,1962.0
259962,m,1990.0
104108,m,1988.0
784174,m,1983.0
1076944,m,1978.0
134660,m,1990.0
1077756,f,1994.0
480816,m,1994.0
154606,m,1995.0
1086252,m,1993.0
821710,m,1998.0
183444,m,1986.0
749244,m,1995.0
339674,m,1998.0
723162,m,1992.0
952276,m,1996.0
475144,m,1967.0
961172,m,1954.0
1023080,f,1998.0
950382,m,1976.0
117204,m,1983.0
1062676,m,1993.0
516444,m,1993.0
921536,m,1975.0
415898,m,1961.0
237662,m,1984.0
543848,m,1991.0
1092906,m,1981.0
659744,f,1983.0
727324,m,1986.0
1088142,m,1990.0
867266,f,1996.0
857712,m,1986.0
487554,f,1991.0
747146,m,1981.0
271464,m,1964.0
582092,m,1990.0
700808,f,1990.0
572906,m,1993.0
993712,m,1966.0
200210,m,1984.0
608480,m,1968.0
221446,m,1992.0
348882,f,1995.0
565158,m,1998.0
923726,m,1973.0
482570,m,1989.0
897908,m,1996.0
523362,m,1987.0
959134,m,1985.0
238852,m,1980.0
1045926,m,1990.0
178238,m,1973.0
393022,m,1986.0
1090768,m,1974.0
1041322,m,1978.0
541922,f,1983.0
1062174,f,1969.0
443096,m,1995.0
994482,m,1985.0
998476,m,1968.0
139488,m,1997.0
237804,m,1986.0
321292,m,1994.0
681892,m,1969.0
142420,m,1995.0
395290,m,1986.0
642856,m,1989.0
412636,m,1993.0
1050838,m,1981.0
1029362,m,1990.0
942348,m,1992.0
798618,f,1995.0
467914,m,1995.0
461588,m,1992.0
913890,f,1984.0
321938,m,1982.0
423942,m,1953.0
197916,m,1990.0
931362,m,1990.0
1058082,m,1993.0
964866,m,1971.0
849434,m,1992.0
906148,m,1970.0
116804,m,1992.0
182514,m,1978.0
242934,m,1987.0
161208,f,1998.0
257672,m,1995.0
950896,f,1994.0
315324,m,1969.0
430046,m,1992.0
450956,m,1986.0
297784,m,1982.0
856632,m,1993.0
419678,m,1981.0
999942,m,1995.0
830668,m,1981.0
594778,m,1989.0
783294,m,1986.0
724086,m,1970.0
324170,m,1986.0
439876,m,1992.0
747932,m,1991.0
556148,m,1995.0
152218,m,1985.0
590066,m,1958.0
1047232,f,1987.0
1058794,m,1975.0
1040968,m,1988.0
1083348,m,1969.0
124636,f,1987.0
515992,m,1992.0
998632,m,1983.0
1022976,m,1984.0
1047278,f,1997.0
679078,f,1987.0
951796,m,1986.0
1018550,m,1994.0
294532,m,1991.0
223828,m,1982.0
556736,m,1977.0
242170,m,1979.0
306368,m,1988.0
536270,m,1987.0
517370,m,1993.0
472672,m,1991.0
599734,m,1989.0
1052426,m,1991.0
285482,m,2000.0
360100,f,1993.0
163942,m,1971.0
139392,f,1991.0
980148,m,1969.0
769352,m,1991.0
609062,m,1988.0
872596,m,1988.0
943378,f,1992.0
870592,m,1993.0
152532,m,1976.0
331938,m,1999.0
953234,m,1995.0
908458,m,1981.0
616502,m,1965.0
1029420,m,1995.0
235122,m,1990.0
673656,m,1994.0
865048,m,1990.0
142684,m,1996.0
1080608,m,1999.0
833586,m,1989.0
634306,m,1985.0
814568,f,1974.0
683610,m,1992.0
184158,m,1970.0
876546,m,1987.0
629342,m,1985.0
819108,m,1989.0
519324,f,1983.0
352608,m,1984.0
483738,m,1993.0
979522,m,1966.0
915384,m,1994.0
460010,m,1994.0
953578,m,1985.0
989852,m,1999.0
907732,f,1999.0
162900,f,1968.0
436464,f,1986.0
607924,m,1965.0
287434,f,1990.0
497556,m,1966.0
505108,f,1995.0
818404,m,1993.0
767022,m,1983.0
660106,m,1994.0
927540,m,1990.0
852090,f,1980.0
672382,m,1994.0
294916,m,1986.0
632680,m,1994.0
1024570,m,1988.0
1032696,m,1994.0
503524,m,1987.0
156208,m,1967.0
768242,m,1979.0
1028460,m,1997.0
157678,f,1991.0
518098,m,1986.0
555260,m,1982.0
685748,f,1974.0
498944,m,1991.0
837254,f,1975.0
803244,m,1991.0
198750,m,1983.0
840232,f,1992.0
654428,m,2000.0
219322,m,1982.0
172044,m,1976.0
950860,m,1993.0
125064,m,1991.0
132160,m,1972.0
695518,m,1994.0
157668,m,1987.0
970134,m,1977.0
287024,m,1967.0
762144,m,1972.0
1032372,m,1991.0
512884,m,1994.0
450118,m,1996.0
875328,m,1967.0
693398,m,1988.0
605724,f,1982.0
268692,m,1981.0
529272,m,1985.0
165508,m,1996.0
439880,m,1974.0
959396,f,1981.0
916434,m,1993.0
929554,m,1984.0
644280,m,1991.0
1081814,m,1986.0
398896,f,1980.0
996378,f,1999.0
528062,m,1967.0
520050,m,1997.0
488496,m,1995.0
336716,m,1986.0
532980,m,1989.0
644060,m,1990.0
723534,m,1987.0
443990,f,1983.0
877500,m,1998.0
932688,m,1987.0
110720,m,1970.0
303628,m,1981.0
1013882,m,1985.0
930436,f,1980.0
352122,m,1995.0
269540,m,1996.0
135872,m,1981.0
133556,m,1996.0
146474,m,1984.0
1008586,f,1989.0
775632,m,1995.0
752808,m,1982.0
1044838,m,1977.0
742084,f,1987.0
1027602,m,1991.0
1077522,m,1976.0
908222,m,1999.0
122488,m,1900.0
836862,m,1970.0
396974,m,1983.0
420434,m,1994.0
580734,m,1981.0
423246,m,1987.0
1046928,m,1993.0
594986,f,1993.0
888720,m,1991.0
1040888,m,1999.0
428638,f,1987.0
1007216,m,1969.0
176916,m,1977.0
856272,m,1984.0
257132,m,1993.0
975574,m,1977.0
681092,m,1981.0
464004,m,1985.0
794702,m,1985.0
193504,m,1990.0
775326,m,1987.0
217770,m,1973.0
432724,f,1999.0
459074,m,1997.0
1006518,m,1977.0
290738,f,1998.0
603972,f,1993.0
204332,m,1982.0
353866,m,1983.0
237526,m,1997.0
1084498,m,1967.0
765418,f,1999.0
1038852,m,1995.0
1065004,m,1991.0
858068,m,1995.0
902118,m,1986.0
867612,m,1955.0
861088,f,1989.0
960532,m,1974.0
599498,m,1999.0
858422,m,1986.0
480838,m,1968.0
1011516,f,1994.0
414502,m,1995.0
252100,m,1987.0
975524,m,2001.0
999720,m,1980.0
249834,m,1984.0
813240,m,1974.0
989490,m,1996.0
260104,m,1990.0
633766,m,1999.0
1023018,f,1994.0
467180,m,1962.0
130336,m,1989.0
1053044,f,1980.0
877094,m,1978.0
221340,m,1991.0
1035080,m,2000.0
757528,m,1983.0
660148,m,1998.0
448230,f,1981.0
245948,m,1993.0
1077334,m,1992.0
104638,m,1981.0
590124,m,1996.0
226994,m,1983.0
1027550,m,1989.0
1013812,m,1970.0
119180,m,1960.0
456750,m,1987.0
351900,m,1995.0
833464,m,1980.0
123736,f,1990.0
638630,m,1996.0
749542,m,1995.0
1082260,m,1990.0
476192,m,1980.0
387410,m,1998.0
622404,m,1987.0
1056432,m,1985.0
862918,f,1992.0
744058,m,1984.0
454900,m,1994.0
286730,m,1991.0
912082,f,1998.0
987386,m,1969.0
197908,m,1998.0
168026,m,1989.0
618334,m,1976.0
266684,m,1975.0
1084000,f,1990.0
124344,m,1996.0
1054484,m,1985.0
1015418,f,1989.0
612352,m,1993.0
461544,m,1993.0
969442,m,1993.0
1039522,m,1997.0
105656,m,1988.0
603878,m,1974.0
1050498,m,1975.0
210046,m,1993.0
209108,m,1983.0
482074,m,1986.0
712984,m,1985.0
907978,m,1969.0
1051534,m,1953.0
145120,m,1986.0
391036,f,1996.0
695926,m,1998.0
511398,m,1985.0
1049298,m,1959.0
892960,m,1990.0
987972,f,1998.0
591144,m,1997.0
343528,m,1991.0
511874,m,1993.0
864848,m,1979.0
549978,m,1977.0
908340,f,1991.0
146500,f,1997.0
193850,m,1980.0
709886,m,1973.0
994126,m,1988.0
108402,m,1993.0
1066112,f,1995.0
175560,m,1997.0
575350,m,1988.0
112042,f,1964.0
736120,m,1998.0
794892,m,1980.0
1036254,m,1991.0
740126,f,1997.0
1047054,f,1989.0
449448,f,1970.0
140270,m,1984.0
1087616,m,1992.0
503550,m,1972.0
517872,m,1994.0
723064,m,1993.0
1076876,f,1999.0
575812,m,1982.0
1016396,m,1999.0
625384,m,1985.0
377406,m,1976.0
389300,f,1987.0
601124,m,1998.0
1033004,m,1999.0
991756,m,1997.0
139206,m,1992.0
722822,f,1992.0
752458,m,1997.0
145504,m,1994.0
119030,m,1983.0
1005018,m,1991.0
124118,m,1971.0
955570,m,1991.0
712444,m,1973.0
939370,m,1991.0
487704,f,1990.0
177670,f,1970.0
847682,m,1990.0
727482,m,1967.0
1092560,f,1964.0
460592,f,1992.0
932526,m,2000.0
1058258,m,1991.0
956522,m,1990.0
150506,m,1994.0
297214,m,1980.0
423482,f,1990.0
361808,m,1989.0
587006,m,1988.0
203032,m,1985.0
986178,m,1983.0
213748,m,1998.0
1084254,m,1990.0
541148,m,1975.0
917914,f,1966.0
950962,m,1970.0
493538,m,1984.0
1077064,f,1990.0
461032,m,1980.0
672584,m,1998.0
1018152,m,1996.0
522182,f,1991.0
183450,m,1998.0
112098,m,1978.0
950658,f,1977.0
1040432,m,1976.0
965958,m,1977.0
1068688,m,1976.0
852530,f,1993.0
1028886,m,1998.0
349580,f,1987.0
946148,m,1993.0
537172,m,1995.0
722986,f,1992.0
1044038,f,1998.0
1036146,m,1978.0
383722,m,1988.0
350796,m,1992.0
674412,m,1978.0
143654,f,1998.0
145530,f,1973.0
490778,m,1978.0
451658,m,1978.0
237982,f,1992.0
833362,m,1990.0
1049796,m,1993.0
1060892,f,1999.0
775764,f,1997.0
917952,m,1980.0
425550,m,1957.0
1084578,m,1978.0
1082246,m,1986.0
575850,m,1997.0
598298,m,1999.0
926050,m,1983.0
1037716,f,2000.0
1061138,m,1997.0
1052034,m,1992.0
423300,m,1970.0
246774,f,1981.0
360576,m,1976.0
1093012,f,1994.0
516306,m,1961.0
509840,m,1988.0
210678,m,1989.0
1053112,m,1961.0
546334,f,1986.0
152056,f,1984.0
1057398,m,1996.0
1006156,m,1998.0
731152,m,1984.0
821950,m,1990.0
398126,m,1977.0
459000,f,1983.0
1071314,m,1998.0
306704,m,1986.0
152714,m,1986.0
944444,m,1960.0
860482,f,1989.0
717530,m,1985.0
180526,m,1995.0
952682,f,1994.0
219828,m,1983.0
864356,m,1995.0
286612,m,1981.0
448346,f,1977.0
1036682,m,1968.0
763162,m,1985.0
1070012,m,1995.0
903292,f,1992.0
385988,m,1972.0
1073704,m,1978.0
1061828,m,1972.0
601550,m,1991.0
860934,m,2000.0
992272,m,1955.0
215366,f,1991.0
436254,m,1996.0
912314,m,1978.0
869498,m,1996.0
155574,m,1997.0
1073220,f,1996.0
1046754,m,1973.0
433522,m,1977.0
867356,m,1997.0
971500,m,1989.0
676636,m,1985.0
1040542,f,1989.0
305326,m,1970.0
223468,m,1958.0
539904,m,1995.0
305560,m,1996.0
713200,f,1997.0
130626,m,
160666,m,1992.0
289234,f,1993.0
339318,m,1994.0
254652,m,1996.0
541548,m,1998.0
264014,m,1988.0
242726,m,1987.0
856356,m,1997.0
784774,m,1963.0
414846,m,1975.0
193994,m,1988.0
871024,f,1976.0
642320,m,1993.0
1090902,f,1986.0
202800,m,1993.0
284554,m,1989.0
1075000,m,1996.0
1031156,m,1968.0
834910,m,1980.0
1075320,f,1977.0
1054912,m,1999.0
455422,m,1990.0
997932,f,1984.0
981476,f,1992.0
950546,m,1954.0
1032724,m,1995.0
1080592,m,1969.0
771968,m,1982.0
664108,m,1991.0
1065148,m,1999.0
718484,f,1977.0
808200,m,1975.0
240340,m,1977.0
301040,m,1996.0
1049118,m,1987.0
934648,m,1988.0
560946,m,1990.0
827698,m,1990.0
1021304,f,1997.0
1028442,m,1978.0
551838,m,1982.0
1030090,m,1970.0
920892,m,1994.0
1070776,f,1992.0
567430,f,1992.0
217808,m,1993.0
488856,m,1990.0
454428,m,1991.0
1079526,m,2000.0
642460,m,1968.0
